Participant,Image,Choice,RT,time_condition
Participant,Image,Response,RT,1s
A8,images/image_24.jpg,up,0.4163070999784395,1s
A8,images/image_25.jpg,left,0.607947500073351,1s
A8,images/image_21.jpg,up,0.4109975999454036,5s
A8,images/image_22.jpg,up,0.1862578999716788,5s
A8,images/image_23.jpg,up,0.2512537000002339,5s
A8,images/image_24.jpg,up,0.3476724000647664,5s
A8,images/image_25.jpg,left,0.1089892999734729,5s
A8,images/image_26.jpg,up,0.8974501999327913,1s
A8,images/image_27.jpg,up,0.3152622999623418,1s
A8,images/image_28.jpg,left,0.70104309997987,1s
A8,images/image_29.jpg,left,0.5453471000073478,1s
A8,images/image_30.jpg,left,0.3580724999774247,1s
A8,images/image_26.jpg,up,0.8995873000239953,5s
A8,images/image_27.jpg,left,0.8077963000396267,5s
A8,images/image_28.jpg,left,0.302682000095956,5s
A8,images/image_29.jpg,left,0.2900853999890387,5s
A8,images/image_30.jpg,left,0.3568940000841394,5s
A8,images/image_31.jpg,left,0.5467040999792516,1s
A8,images/image_32.jpg,left,0.166766699985601,1s
A8,images/image_33.jpg,left,0.4035597000038251,1s
A8,images/image_34.jpg,,1.0,1s
A8,images/image_35.jpg,left,0.7011366999940947,1s
A8,images/image_31.jpg,left,1.065168600063771,5s
A8,images/image_32.jpg,up,1.8373538999585437,5s
A8,images/image_33.jpg,left,0.645362599985674,5s
A8,images/image_34.jpg,left,0.3481740000424906,5s
A8,images/image_35.jpg,left,0.271997999981977,5s
A9,images/image_1.jpg,,1.0,1s
A9,images/image_2.jpg,up,0.2740144999697804,1s
A9,images/image_3.jpg,left,0.6691573000280187,1s
A9,images/image_4.jpg,up,0.2421268000034615,1s
A9,images/image_5.jpg,left,0.2798536999616772,1s
A9,images/image_1.jpg,left,0.3485314999707043,5s
A9,images/image_2.jpg,up,0.5649358000373468,5s
A9,images/image_3.jpg,left,1.582154699950479,5s
A9,images/image_4.jpg,left,0.569585100049153,5s
A9,images/image_5.jpg,left,0.4772271000547334,5s
A9,images/image_6.jpg,left,0.7721718000248075,1s
A9,images/image_7.jpg,,1.0,1s
A9,images/image_8.jpg,,1.0,1s
A9,images/image_9.jpg,up,0.4469141999725252,1s
A9,images/image_10.jpg,left,0.7109772999538109,1s
A9,images/image_6.jpg,up,1.4701623999280855,5s
A9,images/image_7.jpg,up,0.9258203000063076,5s
A9,images/image_8.jpg,up,0.795574999996461,5s
A9,images/image_9.jpg,up,0.5623076000483707,5s
A9,images/image_10.jpg,left,0.6244462999748066,5s
A9,images/image_11.jpg,left,0.7731590999756008,1s
A9,images/image_12.jpg,left,0.3222613000543788,1s
A9,images/image_13.jpg,left,0.6389716999838129,1s
A9,images/image_14.jpg,left,0.8221018000040203,1s
A9,images/image_15.jpg,up,0.6375319000799209,1s
A9,images/image_11.jpg,up,1.023511900100857,5s
A9,images/image_12.jpg,left,1.3825905000558123,5s
A9,images/image_13.jpg,left,0.7574106999672949,5s
A9,images/image_14.jpg,left,0.8183021999429911,5s
A9,images/image_15.jpg,up,1.6192986000096423,5s
A9,images/image_16.jpg,,1.0,1s
A9,images/image_17.jpg,left,0.6358295000391081,1s
A9,images/image_18.jpg,up,0.5256580000277609,1s
A9,images/image_19.jpg,,1.0,1s
A9,images/image_20.jpg,left,0.8275616000173613,1s
A9,images/image_16.jpg,left,0.7692732999566942,5s
A9,images/image_17.jpg,left,0.346545199980028,5s
A9,images/image_18.jpg,up,0.1968722000019624,5s
A9,images/image_19.jpg,left,0.2508295000297948,5s
A9,images/image_20.jpg,left,0.4470928000519052,5s
A9,images/image_21.jpg,up,0.8201790999155492,1s
A9,images/image_22.jpg,up,0.3124768999405205,1s
A9,images/image_23.jpg,up,0.3422751999460161,1s
A9,images/image_24.jpg,up,0.3468286000424996,1s
A9,images/image_25.jpg,left,0.6401758999563754,1s
A9,images/image_21.jpg,up,0.3530636000214144,5s
A9,images/image_22.jpg,up,0.0136654999805614,5s
A9,images/image_23.jpg,up,0.2904483999591321,5s
A9,images/image_24.jpg,up,0.3399541000835597,5s
A9,images/image_25.jpg,left,0.3384312000125646,5s
A9,images/image_26.jpg,up,0.8554134999867529,1s
A9,images/image_27.jpg,left,0.531040700036101,1s
A9,images/image_28.jpg,left,0.5612923000007868,1s
A9,images/image_29.jpg,left,0.4174244999885559,1s
A9,images/image_30.jpg,left,0.4595265999669209,1s
A9,images/image_26.jpg,up,0.8294382999883965,5s
A9,images/image_27.jpg,left,0.9682792000239716,5s
A9,images/image_28.jpg,left,0.5762102999724448,5s
A9,images/image_29.jpg,left,0.4626435999525711,5s
A9,images/image_30.jpg,left,0.4828368000453338,5s
A9,images/image_31.jpg,,1.0,1s
A9,images/image_32.jpg,up,0.1882075999164953,1s
A9,images/image_33.jpg,left,0.8400747000705451,1s
A9,images/image_34.jpg,left,0.527433600043878,1s
A9,images/image_35.jpg,,1.0,1s
A9,images/image_31.jpg,up,1.2780663000885395,5s
A9,images/image_32.jpg,left,0.6384065999882296,5s
A9,images/image_33.jpg,left,0.3865632000379264,5s
A9,images/image_34.jpg,left,0.5816632999340072,5s
A9,images/image_35.jpg,left,0.3934006999479607,5s
A10,images/image_1.jpg,,1.0,1s
A10,images/image_2.jpg,,1.0,1s
A10,images/image_3.jpg,left,0.6404298000270501,1s
A10,images/image_4.jpg,up,0.9732248999644072,1s
A10,images/image_5.jpg,,1.0,1s
A10,images/image_1.jpg,left,2.739056900027208,5s
A10,images/image_2.jpg,left,2.211417100043036,5s
A10,images/image_3.jpg,,5.0,5s
A10,images/image_4.jpg,left,0.1341225999640301,5s
A10,images/image_5.jpg,left,4.098530699964613,5s
A10,images/image_6.jpg,,1.0,1s
A10,images/image_7.jpg,left,0.2829577999655157,1s
A10,images/image_8.jpg,left,0.7875452999724075,1s
A10,images/image_9.jpg,left,0.5000782000133768,1s
A10,images/image_10.jpg,left,0.7475257000187412,1s
A10,images/image_6.jpg,left,2.579064000048674,5s
A10,images/image_7.jpg,,5.0,5s
A10,images/image_8.jpg,up,2.51447900000494,5s
A10,images/image_9.jpg,up,1.1294381000334397,5s
A10,images/image_10.jpg,left,0.7223698000889271,5s
A10,images/image_11.jpg,,1.0,1s
A10,images/image_12.jpg,left,0.7695172000676394,1s
A10,images/image_13.jpg,,1.0,1s
A10,images/image_14.jpg,left,0.0308643999742344,1s
A10,images/image_15.jpg,,1.0,1s
A10,images/image_11.jpg,left,1.0436916999751702,5s
A10,images/image_12.jpg,left,0.8600566000677645,5s
A10,images/image_13.jpg,left,0.7946219999575987,5s
A10,images/image_14.jpg,left,1.9844682000111789,5s
A10,images/image_15.jpg,left,1.5513408000115303,5s
A10,images/image_16.jpg,,1.0,1s
A10,images/image_17.jpg,left,0.5349609000841156,1s
A10,images/image_18.jpg,left,0.088734499993734,1s
A10,images/image_19.jpg,,1.0,1s
A10,images/image_20.jpg,left,0.0315011000493541,1s
A10,images/image_16.jpg,left,0.9224402999971062,5s
A10,images/image_17.jpg,left,1.1699977999087423,5s
A10,images/image_18.jpg,left,4.826059899991378,5s
A10,images/image_19.jpg,left,3.0095441000303254,5s
A10,images/image_20.jpg,left,2.9518042999552563,5s
A10,images/image_21.jpg,,1.0,1s
A10,images/image_22.jpg,left,0.501352500054054,1s
A10,images/image_23.jpg,left,0.9000400999793783,1s
A10,images/image_24.jpg,,1.0,1s
A10,images/image_25.jpg,,1.0,1s
A10,images/image_21.jpg,up,3.16608150000684,5s
A10,images/image_22.jpg,,5.0,5s
A10,images/image_23.jpg,up,3.753498399979435,5s
A10,images/image_24.jpg,up,2.942616200074553,5s
A10,images/image_25.jpg,left,0.9841353000374512,5s
A10,images/image_26.jpg,,1.0,1s
A10,images/image_27.jpg,left,0.5385966000612825,1s
A10,images/image_28.jpg,,1.0,1s
A10,images/image_29.jpg,left,0.5652639999752864,1s
A10,images/image_30.jpg,,1.0,1s
A10,images/image_26.jpg,left,0.9245383000234142,5s
A10,images/image_27.jpg,left,0.8348456000676379,5s
A10,images/image_28.jpg,left,1.3960863000247627,5s
A10,images/image_29.jpg,left,2.8876919000176717,5s
A10,images/image_30.jpg,left,1.0062733000377193,5s
A10,images/image_31.jpg,,1.0,1s
A10,images/image_32.jpg,,1.0,1s
A10,images/image_33.jpg,up,0.7684402999002486,1s
A10,images/image_34.jpg,left,0.7938242999371141,1s
A10,images/image_35.jpg,left,0.5890776000451297,1s
A10,images/image_31.jpg,up,2.50898199994117,5s
A10,images/image_32.jpg,up,1.8772908999817448,5s
A10,images/image_33.jpg,up,0.9044745999854058,5s
A10,images/image_34.jpg,left,0.7444327999837697,5s
A10,images/image_35.jpg,left,1.0809614999452606,5s
A11,images/image_1.jpg,,1.0,1s
A11,images/image_2.jpg,left,0.2316085000056773,1s
A11,images/image_3.jpg,up,0.4869981999509036,1s
A11,images/image_4.jpg,left,0.6186091999989003,1s
A11,images/image_5.jpg,up,0.6182400000980124,1s
A11,images/image_1.jpg,left,1.5372568999882787,5s
A11,images/image_2.jpg,up,1.2828864000039175,5s
A11,images/image_3.jpg,left,1.302325299941003,5s
A11,images/image_4.jpg,left,1.096531999995932,5s
A11,images/image_5.jpg,left,1.6838303999975324,5s
A11,images/image_6.jpg,left,0.6234950000653043,1s
A11,images/image_7.jpg,up,0.8119782999856398,1s
A11,images/image_8.jpg,up,0.7022216999903321,1s
A11,images/image_9.jpg,up,0.5625222000526264,1s
A11,images/image_10.jpg,,1.0,1s
A11,images/image_6.jpg,up,0.9104432000312954,5s
A11,images/image_7.jpg,up,0.5180792999453843,5s
A11,images/image_8.jpg,up,0.4584728999761864,5s
A11,images/image_9.jpg,up,0.4427289000013843,5s
A11,images/image_10.jpg,up,0.5667084000306204,5s
A11,images/image_11.jpg,,1.0,1s
A11,images/image_12.jpg,left,0.9419108999427408,1s
A11,images/image_13.jpg,left,0.947556999977678,1s
A11,images/image_14.jpg,left,0.7211708999238908,1s
A11,images/image_15.jpg,,1.0,1s
A11,images/image_11.jpg,left,1.1040159000549463,5s
A11,images/image_12.jpg,left,0.6568938000127673,5s
A11,images/image_13.jpg,left,0.4291629999643191,5s
A11,images/image_14.jpg,left,0.6082278999965638,5s
A11,images/image_15.jpg,up,0.7715108999982476,5s
A11,images/image_16.jpg,left,0.8524491999996826,1s
A11,images/image_17.jpg,left,0.603182699996978,1s
A11,images/image_18.jpg,,1.0,1s
A11,images/image_19.jpg,,1.0,1s
A11,images/image_20.jpg,,1.0,1s
A11,images/image_16.jpg,left,1.434776100097224,5s
A11,images/image_17.jpg,left,0.7113976000109687,5s
A11,images/image_18.jpg,up,1.052932999911718,5s
A11,images/image_19.jpg,left,2.9366904000053182,5s
A11,images/image_20.jpg,left,0.9139495000708848,5s
A11,images/image_21.jpg,,1.0,1s
A11,images/image_22.jpg,up,0.5936727999942377,1s
A11,images/image_23.jpg,up,0.7655302999773994,1s
A11,images/image_24.jpg,up,0.6915352999931201,1s
A11,images/image_25.jpg,,1.0,1s
A11,images/image_21.jpg,up,0.6157027999870479,5s
A11,images/image_22.jpg,up,0.3532629000255838,5s
A11,images/image_23.jpg,up,0.3800044000381604,5s
A11,images/image_24.jpg,up,0.359855999937281,5s
A11,images/image_25.jpg,left,0.5741841000271961,5s
A11,images/image_26.jpg,,1.0,1s
A11,images/image_27.jpg,,1.0,1s
A11,images/image_28.jpg,,1.0,1s
A11,images/image_29.jpg,,1.0,1s
A11,images/image_30.jpg,,1.0,1s
A11,images/image_26.jpg,left,1.49662079999689,5s
A11,images/image_27.jpg,left,0.7456799000501633,5s
A11,images/image_28.jpg,up,2.254023799905553,5s
A11,images/image_29.jpg,left,0.5960225000744686,5s
A11,images/image_30.jpg,left,1.3224781999597326,5s
A11,images/image_31.jpg,,1.0,1s
A11,images/image_32.jpg,,1.0,1s
A11,images/image_33.jpg,left,0.9349171000067144,1s
A11,images/image_34.jpg,left,0.9834068999625742,1s
A11,images/image_35.jpg,left,0.8724707999499515,1s
A11,images/image_31.jpg,up,1.7089906999608502,5s
A11,images/image_32.jpg,left,0.759347099927254,5s
A11,images/image_33.jpg,up,1.3876595000037923,5s
A11,images/image_34.jpg,left,0.9462597999954596,5s
A11,images/image_35.jpg,left,0.4214892999734729,5s
A12,images/image_1.jpg,left,0.6839899000478908,1s
A12,images/image_2.jpg,left,0.7477348999818787,1s
A12,images/image_3.jpg,left,0.9155156000051649,1s
A12,images/image_4.jpg,up,0.882379199960269,1s
A12,images/image_5.jpg,left,0.5080792000517249,1s
A12,images/image_1.jpg,left,1.2327379999915138,5s
A12,images/image_2.jpg,up,1.2485981999197977,5s
A12,images/image_3.jpg,left,0.6824686999898404,5s
A12,images/image_4.jpg,left,0.7134120999835432,5s
A12,images/image_5.jpg,left,0.6247603999217972,5s
A12,images/image_6.jpg,left,0.6663305000402033,1s
A12,images/image_7.jpg,left,0.5516234999522567,1s
A12,images/image_8.jpg,up,0.5287591000087559,1s
A12,images/image_9.jpg,left,0.4637898999499157,1s
A12,images/image_10.jpg,left,0.5535251999972388,1s
A12,images/image_6.jpg,left,0.6962631999049336,5s
A12,images/image_7.jpg,left,0.5268883999669924,5s
A12,images/image_8.jpg,left,0.7065110999392346,5s
A12,images/image_9.jpg,left,0.8133082999847829,5s
A12,images/image_10.jpg,left,0.643008999992162,5s
A12,images/image_11.jpg,up,0.7623419999144971,1s
A12,images/image_12.jpg,left,0.5812614999013022,1s
A12,images/image_13.jpg,left,0.649218300008215,1s
A12,images/image_14.jpg,left,0.7699798999819905,1s
A12,images/image_15.jpg,left,0.6203937999671325,1s
A12,images/image_11.jpg,left,1.2007742000278083,5s
A12,images/image_12.jpg,left,0.946852899971418,5s
A12,images/image_13.jpg,left,0.9483823999762536,5s
A12,images/image_14.jpg,left,0.6409385000588372,5s
A12,images/image_15.jpg,up,0.7144903999287635,5s
A12,images/image_16.jpg,left,0.8242139000212774,1s
A12,images/image_17.jpg,left,0.5382375998888165,1s
A12,images/image_18.jpg,up,0.637129999930039,1s
A12,images/image_19.jpg,left,0.5688199000433087,1s
A12,images/image_20.jpg,,1.0,1s
A12,images/image_16.jpg,left,0.961863899952732,5s
A12,images/image_17.jpg,left,0.6369138999143615,5s
A12,images/image_18.jpg,up,0.8268544999882579,5s
A12,images/image_19.jpg,left,0.9138535000383854,5s
A12,images/image_20.jpg,left,1.1460379000054672,5s
A12,images/image_21.jpg,,1.0,1s
A12,images/image_22.jpg,left,0.7025124001083896,1s
A12,images/image_23.jpg,left,0.507477100007236,1s
A12,images/image_24.jpg,left,0.6981595000252128,1s
A12,images/image_25.jpg,,1.0,1s
A12,images/image_21.jpg,left,1.020537200034596,5s
A12,images/image_22.jpg,left,0.6909658000804484,5s
A12,images/image_23.jpg,left,0.6652242999989539,5s
A12,images/image_24.jpg,left,0.7739045999478549,5s
A12,images/image_25.jpg,left,1.1292019999818876,5s
A12,images/image_26.jpg,,1.0,1s
A12,images/image_27.jpg,left,0.127188800019212,1s
A12,images/image_28.jpg,left,0.1166916999500244,1s
A12,images/image_29.jpg,up,0.8064346000319347,1s
A12,images/image_30.jpg,left,0.6849649000214413,1s
A12,images/image_26.jpg,left,1.1958916999865323,5s
A12,images/image_27.jpg,left,1.0238535000244156,5s
A12,images/image_28.jpg,up,1.24527960002888,5s
A12,images/image_29.jpg,left,0.9699895000085236,5s
A12,images/image_30.jpg,left,0.8496608999557793,5s
A12,images/image_31.jpg,,1.0,1s
A12,images/image_32.jpg,up,0.8972086000721902,1s
A12,images/image_33.jpg,up,0.5662725000875071,1s
A12,images/image_34.jpg,left,0.5632389000384137,1s
A12,images/image_35.jpg,left,0.5431994000682607,1s
A12,images/image_31.jpg,up,0.7679619999835268,5s
A12,images/image_32.jpg,up,1.3643888999940827,5s
A12,images/image_33.jpg,up,0.7457711000461131,5s
A12,images/image_34.jpg,left,0.549517699982971,5s
A12,images/image_35.jpg,left,0.732585999998264,5s
A13,images/image_1.jpg,left,0.8115587000502273,1s
A13,images/image_2.jpg,up,0.8533014999702573,1s
A13,images/image_3.jpg,left,0.6824430000269786,1s
A13,images/image_4.jpg,,1.0,1s
A13,images/image_5.jpg,up,0.5749191000359133,1s
A13,images/image_1.jpg,up,1.235376499942504,5s
A13,images/image_2.jpg,up,0.6573393000289798,5s
A13,images/image_3.jpg,left,0.5724785000784323,5s
A13,images/image_4.jpg,left,0.6149280000245199,5s
A13,images/image_5.jpg,up,0.6141523000551388,5s
A13,images/image_6.jpg,left,0.7890792998950928,1s
A13,images/image_7.jpg,left,0.6109291999600828,1s
A13,images/image_8.jpg,up,0.9423505999147892,1s
A13,images/image_9.jpg,up,0.7351827999809757,1s
A13,images/image_10.jpg,left,0.6564786999952048,1s
A13,images/image_6.jpg,left,0.8559904999565333,5s
A13,images/image_7.jpg,left,0.4482701999368146,5s
A13,images/image_8.jpg,up,0.7052561000455171,5s
A13,images/image_9.jpg,up,0.4068695999449119,5s
A13,images/image_10.jpg,left,0.5538857000647113,5s
A13,images/image_11.jpg,left,0.8946721999673173,1s
A13,images/image_12.jpg,left,0.4999217001022771,1s
A13,images/image_13.jpg,left,0.5173508999869227,1s
A13,images/image_14.jpg,left,0.7246993000153452,1s
A13,images/image_15.jpg,left,0.5740961000556126,1s
A13,images/image_11.jpg,left,0.8888781999703497,5s
A13,images/image_12.jpg,left,0.426033700001426,5s
A13,images/image_13.jpg,left,0.5010782000608742,5s
A13,images/image_14.jpg,left,0.6272522000363097,5s
A13,images/image_15.jpg,up,0.2473257000092417,5s
A13,images/image_16.jpg,up,0.8264013999141753,1s
A13,images/image_17.jpg,left,0.5779281000141054,1s
A13,images/image_18.jpg,up,0.7747663999907672,1s
A13,images/image_19.jpg,left,0.5961266999365762,1s
A13,images/image_20.jpg,left,0.6151394000044093,1s
A13,images/image_16.jpg,left,1.0756696000462398,5s
A13,images/image_17.jpg,left,0.4646656999830156,5s
A13,images/image_18.jpg,up,0.590422400040552,5s
A13,images/image_19.jpg,left,0.4850759000983089,5s
A13,images/image_20.jpg,left,0.4332063000183552,5s
A13,images/image_21.jpg,up,0.9487527000019328,1s
A13,images/image_22.jpg,up,0.6574150999076664,1s
A13,images/image_23.jpg,up,0.4386341000208631,1s
A13,images/image_24.jpg,up,0.3793169999262318,1s
A13,images/image_25.jpg,up,0.5371301000704989,1s
A13,images/image_21.jpg,up,0.3558108999859541,5s
A13,images/image_22.jpg,up,0.3060310001019388,5s
A13,images/image_23.jpg,up,0.29337799991481,5s
A13,images/image_24.jpg,up,0.0422981999581679,5s
A13,images/image_25.jpg,up,0.2479788999771699,5s
A13,images/image_26.jpg,up,0.7401605000486597,1s
A13,images/image_27.jpg,left,0.6877235999563709,1s
A13,images/image_28.jpg,,1.0,1s
A13,images/image_29.jpg,,1.0,1s
A13,images/image_30.jpg,up,0.949196600005962,1s
A13,images/image_26.jpg,up,1.1529098999453709,5s
A13,images/image_27.jpg,left,0.5990307999309152,5s
A13,images/image_28.jpg,left,0.8968072000425309,5s
A13,images/image_29.jpg,left,0.8734954999526963,5s
A13,images/image_30.jpg,left,0.9706187000265344,5s
A13,images/image_31.jpg,up,0.7260793999303132,1s
A13,images/image_32.jpg,left,0.7514063999988139,1s
A13,images/image_33.jpg,left,0.3951448000734672,1s
A13,images/image_34.jpg,left,0.6161689999280497,1s
A13,images/image_35.jpg,left,0.4762454000301659,1s
A13,images/image_31.jpg,up,0.9577082999749108,5s
A13,images/image_32.jpg,left,0.7162759000202641,5s
A13,images/image_33.jpg,left,0.4601381999673322,5s
A13,images/image_34.jpg,left,0.4198235999792814,5s
A13,images/image_35.jpg,left,0.1058530999580398,5s
A14,images/image_1.jpg,,1.0,1s
A14,images/image_2.jpg,,1.0,1s
A14,images/image_3.jpg,,1.0,1s
A14,images/image_4.jpg,,1.0,1s
A14,images/image_5.jpg,left,0.0216982000274583,1s
A14,images/image_1.jpg,left,2.6734183999942616,5s
A14,images/image_2.jpg,up,1.207003500079736,5s
A14,images/image_3.jpg,left,0.9038388000335544,5s
A14,images/image_4.jpg,left,1.2145448999945074,5s
A14,images/image_5.jpg,left,1.1746720999944955,5s
A14,images/image_6.jpg,left,0.7154312999919057,1s
A14,images/image_7.jpg,left,0.6486442000605166,1s
A14,images/image_8.jpg,up,0.8699267000192776,1s
A14,images/image_9.jpg,up,0.9399380999384448,1s
A14,images/image_10.jpg,,1.0,1s
A14,images/image_6.jpg,left,1.6079709000186997,5s
A14,images/image_7.jpg,left,2.5599363000364974,5s
A14,images/image_8.jpg,up,1.866536899935454,5s
A14,images/image_9.jpg,left,3.1333286999724805,5s
A14,images/image_10.jpg,left,2.830210299929604,5s
A14,images/image_11.jpg,,1.0,1s
A14,images/image_12.jpg,left,0.6167601000051945,1s
A14,images/image_13.jpg,,1.0,1s
A14,images/image_14.jpg,left,0.9247778999852015,1s
A14,images/image_15.jpg,up,0.9748950999928638,1s
A14,images/image_11.jpg,left,1.547891499940306,5s
A14,images/image_12.jpg,left,0.5724475999595597,5s
A14,images/image_13.jpg,left,0.7229893000330776,5s
A14,images/image_14.jpg,left,1.2283225000137463,5s
A14,images/image_15.jpg,up,0.819352800026536,5s
A14,images/image_16.jpg,,1.0,1s
A14,images/image_17.jpg,,1.0,1s
A14,images/image_18.jpg,up,0.9325549999484792,1s
A14,images/image_19.jpg,,1.0,1s
A14,images/image_20.jpg,,1.0,1s
A14,images/image_16.jpg,left,1.0609196999575945,5s
A14,images/image_17.jpg,left,0.611850899993442,5s
A14,images/image_18.jpg,up,0.8460100999800488,5s
A14,images/image_19.jpg,left,0.6921300000976771,5s
A14,images/image_20.jpg,left,0.5098644000245258,5s
A14,images/image_21.jpg,,1.0,1s
A14,images/image_22.jpg,left,0.5059386999346316,1s
A14,images/image_23.jpg,left,0.1502937999321147,1s
A14,images/image_24.jpg,left,0.6221394999884069,1s
A14,images/image_25.jpg,left,0.9388189000310376,1s
A14,images/image_21.jpg,left,1.0492047999287024,5s
A14,images/image_22.jpg,left,0.505554600036703,5s
A14,images/image_23.jpg,left,0.5573176000034437,5s
A14,images/image_24.jpg,left,0.5526272999122739,5s
A14,images/image_25.jpg,left,0.602979899966158,5s
A14,images/image_26.jpg,,1.0,1s
A14,images/image_27.jpg,left,0.673658600077033,1s
A14,images/image_28.jpg,,1.0,1s
A14,images/image_29.jpg,left,0.8055160999065265,1s
A14,images/image_30.jpg,,1.0,1s
A14,images/image_26.jpg,up,1.3114761000033468,5s
